Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес
Toyota Camry VII (XV50) Рестайлинг,1239000,2015,136758,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104919974-5adcb420/
Toyota Camry VII (XV50) Рестайлинг,1550000,2015,109239,седан,серебристый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104918603-63ae52a7/
Toyota Camry VIII (XV70),1920000,2018,115757,седан,серебристый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104118426-4b91163b/
Toyota Camry VIII (XV70) Рестайлинг,2287000,2021,1620,седан,чёрный,2.5,200,Бензин,10000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104793466-0fbeae08/
Toyota Camry VIII (XV70),2248000,2020,34668,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104918212-8e2c1ecc/
Toyota Camry VIII (XV70),1850000,2018,97541,седан,синий,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104669996-923f2091/
Toyota Camry VI (XV40) Рестайлинг,765000,2009,175000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,11.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104070237-12f32ed2/
Toyota Camry VIII (XV70),2017000,2018,72315,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104873871-89bf6c4d/
Toyota Camry VIII (XV70),2105000,2018,139012,седан,синий,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104916456-fb21e1cc/
Toyota Camry VIII (XV70) Рестайлинг,2900000,2021,700,седан,коричневый,2.5,200,Бензин,10000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104077271-b488ba34/
Toyota Camry VII (XV50) Рестайлинг 2,1520000,2017,146560,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104910327-00a41f61/
Toyota Camry V (XV30),455000,2004,172000,седан,чёрный,2.4,152,Бензин,6840,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103953578-3476f834/
Toyota Camry VII (XV50) Рестайлинг,1379000,2015,206255,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104908373-92291348/
Toyota Camry VII (XV50) Рестайлинг,1810000,2017,102100,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104905826-6182de23/
Toyota Camry VIII (XV70),2130000,2019,27750,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104805084-62d130ce/
Toyota Camry VII (XV50),1077000,2012,189127,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104782425-1d8f5f06/
Toyota Camry VIII (XV70),1657000,2019,43312,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104897683-22462350/
Toyota Camry VII (XV50),1229000,2012,161545,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104897752-23451266/
Toyota Camry VII (XV50) Рестайлинг,1609000,2016,131014,седан,серебристый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104895993-f5d33358/
Toyota Camry VIII (XV70) Рестайлинг,3198000,2021,3267,седан,синий,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104825442-8e803446/
Toyota Camry VI (XV40) Рестайлинг,930000,2011,143000,седан,серый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104895692-bc0759c7/
Toyota Camry VII (XV50) Рестайлинг 2,1632000,2018,95328,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104895970-e7c24820/
Toyota Camry VIII (XV70),2148000,2019,56519,седан,серый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104893829-5406504f/
Toyota Camry VII (XV50),1024900,2012,142000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104203229-1254c5d2/
Toyota Camry VIII (XV70),2089000,2020,61037,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104885840-b994dee1/
Toyota Camry VIII (XV70),2179000,2019,69882,седан,синий,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104885839-c696e6a4/
Toyota Camry VII (XV50) Рестайлинг,1438000,2015,96374,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103684370-4eb751e5/
Toyota Camry VIII (XV70),2308000,2019,31954,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104883690-da4d08f3/
Toyota Camry VIII (XV70),1648000,2019,60712,седан,чёрный,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104882646-32bf2cc1/
Toyota Camry VIII (XV70),1897000,2018,24103,седан,синий,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104771065-079346c5/
Toyota Camry VIII (XV70),1818000,2018,107326,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104883664-ff03667a/
Toyota Camry VIII (XV70),1687060,2018,115216,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103729206-17bbac17/
Toyota Camry VIII (XV70),1757000,2019,36285,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104873853-3477f0a4/
Toyota Camry VIII (XV70),1567000,2018,56488,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104873865-54696b41/
Toyota Camry VII (XV50) Рестайлинг,1497000,2016,159439,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104873862-7508d2b8/
