Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Volkswagen Tiguan II,2099000,2019,38398,внедорожник 5 дв.,белый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103516800-2dfef618/

Volkswagen Tiguan II,1786000,2017,89206,внедорожник 5 дв.,бежевый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103729136-9af6547d/

Volkswagen Tiguan II,2050000,2019,20233,внедорожник 5 дв.,бежевый,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103729226-3249dcf0/

Volkswagen Tiguan I Рестайлинг,849000,2013,169992,внедорожник 5 дв.,серебристый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103413856-12a37df1/

Volkswagen Tiguan II,2498000,2019,30500,внедорожник 5 дв.,серебристый,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103728002-ca9db1ab/

Volkswagen Tiguan II,1534000,2017,134799,внедорожник 5 дв.,серебристый,2.0,150,Дизель,5250,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103324321-287ad693/

Volkswagen Tiguan I Рестайлинг,1110000,2013,147505,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103325570-314df6c0/

Volkswagen Tiguan I Рестайлинг,869000,2011,174362,внедорожник 5 дв.,красный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103608303-9a4fac91/

Volkswagen Tiguan I Рестайлинг,909000,2013,78812,внедорожник 5 дв.,синий,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103064807-1ac0ebcb/

Volkswagen Tiguan II,1479000,2017,67000,внедорожник 5 дв.,синий,1.4,125,Бензин,3125,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103464918-05d6373e/

Volkswagen Tiguan I,699000,2008,160153,внедорожник 5 дв.,синий,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103405841-8cb7cfbe/

Volkswagen Tiguan II,2349000,2018,20000,внедорожник 5 дв.,белый,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103719913-3250b417/

Volkswagen Tiguan I Рестайлинг,1335000,2013,94515,внедорожник 5 дв.,белый,2.0,200,Бензин,10000,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103004650-71caaf5c/

Volkswagen Tiguan II,1990000,2017,72000,внедорожник 5 дв.,чёрный,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103699042-2a9ba071/

Volkswagen Tiguan I,680800,2009,133285,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103406507-55ba5a48/

Volkswagen Tiguan I Рестайлинг,1359000,2012,89101,внедорожник 5 дв.,серебристый,2.0,140,Дизель,4760,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103644816-45c80ddd/

Volkswagen Tiguan I Рестайлинг,1099000,2013,113771,внедорожник 5 дв.,серебристый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103046010-c0939c95/

Volkswagen Tiguan II,2267000,2019,60880,внедорожник 5 дв.,белый,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103183545-164657dd/

Volkswagen Tiguan I Рестайлинг,1657000,2013,25970,внедорожник 5 дв.,чёрный,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103618563-355bd6af/

Volkswagen Tiguan II,1897000,2018,52084,внедорожник 5 дв.,чёрный,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103712123-4a0f02ef/

Volkswagen Tiguan I Рестайлинг,894000,2012,150100,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103042864-0b1b879b/

Volkswagen Tiguan I Рестайлинг,1197000,2014,153687,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103720731-65510023/

Volkswagen Tiguan II,1980000,2016,56000,внедорожник 5 дв.,белый,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103331917-dfc09c59/

Volkswagen Tiguan II,2080000,2017,30022,внедорожник 5 дв.,белый,2.0,150,Дизель,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103369627-c31b06c2/

Volkswagen Tiguan II,1699000,2017,47000,внедорожник 5 дв.,белый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103616820-8e392383/

Volkswagen Tiguan II,2549000,2019,33390,внедорожник 5 дв.,чёрный,2.0,220,Бензин,14300,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103262834-a29221a5/

Volkswagen Tiguan I Рестайлинг,1147000,2014,110873,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102582630-3dfed80c/

Volkswagen Tiguan I Рестайлинг,1255000,2014,93445,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103085198-8ab9f192/

Volkswagen Tiguan I Рестайлинг,1575000,2015,24000,внедорожник 5 дв.,коричневый,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103541329-232c39cc/

Volkswagen Tiguan II,2245000,2018,62455,внедорожник 5 дв.,чёрный,2.0,180,Бензин,9000,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103683190-89cad561/

Volkswagen Tiguan I Рестайлинг,985000,2012,135000,внедорожник 5 дв.,белый,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103762648-ef389377/

Volkswagen Tiguan I Рестайлинг,1035000,2013,144642,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103294062-0a9f6fcd/

Volkswagen Tiguan II,2120000,2018,38000,внедорожник 5 дв.,бежевый,2.0,150,Дизель,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103396726-b352675c/

Volkswagen Tiguan I Рестайлинг,939000,2011,138000,внедорожник 5 дв.,синий,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103213283-0313474a/
